Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1.0,0.0,0.0,1.0,0.0,0.0,1.0,26,1431,5,5,5,116,123.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,61,1943,2,2,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,59,1013,4,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,15,3300,4,5,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,25,1874,2,5,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,2850,5,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,37,480,2,2,3,0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,60,358,5,5,3,1,15.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,62,632,4,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,46,3794,1,1,3,81,83.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,24,2348,3,1,3,8,17.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,56,1514,4,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,56,645,4,4,3,66,50.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,31,391,1,4,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,38,119,1,4,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,28,1791,4,4,4,16,36.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,23,2867,5,5,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,47,861,4,2,1,0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,59,187,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,58,2302,4,4,5,95,127.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,2914,5,5,5,3,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,22,725,3,3,3,0,8.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,39,341,2,3,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,38,3538,3,3,4,16,16.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,61,328,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,25,1671,4,3,4,4,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,28,258,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,53,2763,5,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,40,258,3,3,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,32,946,2,4,2,0,3.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,60,954,2,5,2,6,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,70,390,5,3,2,5,3.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1603,5,5,4,25,18.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,57,177,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,58,792,1,1,1,15,31.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,17,872,4,2,4,71,73.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,15,192,4,2,4,49,50.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,20,919,4,3,4,5,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,58,503,5,2,5,2,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,405,5,5,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,39,420,4,4,4,9,2.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,15,262,1,4,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,34,2454,4,3,1,0,5.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,18,965,4,5,4,15,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,31,2291,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,9,1674,2,3,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,2056,4,4,5,0,74.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,36,3159,3,3,1,0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,51,436,1,1,3,21,14.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,11,1096,3,3,3,10,13.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,58,446,4,4,5,76,74.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,35,584,5,1,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,594,3,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,3078,5,5,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,58,377,3,3,3,67,96.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,30,1262,5,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1520,4,4,2,127,162.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,47,954,1,4,1,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,35,230,3,3,3,31,46.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,51,1635,5,4,3,9,7.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,39,651,2,4,2,0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,57,1951,5,5,4,59,52.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,57,809,4,4,3,126,111.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,40,391,4,4,4,9,2.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,13,312,2,4,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,59,2402,3,3,4,0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,69,1208,1,1,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,32,226,3,3,3,23,9.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,21,2321,4,4,4,13,28.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,19,196,5,5,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,66,432,1,1,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,45,2248,4,4,4,8,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,55,341,2,2,3,8,10.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,52,3176,3,1,4,13,8.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,63,277,3,3,1,26,39.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1744,4,4,5,25,15.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,581,5,5,5,1,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,39,3554,1,1,1,0,7.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,54,209,3,3,1,40,17.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,53,447,3,3,2,46,48.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,50,632,3,5,3,3,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,38,842,1,3,3,176,189.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,54,672,3,4,3,9,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,1999,2,2,4,4,22.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,26,1927,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,191,4,5,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,40,1050,4,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,36,3783,3,3,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,45,944,1,2,4,187,214.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,23,2004,2,4,2,52,46.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,25,1846,5,4,5,4,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,60,331,4,4,3,46,51.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,61,511,1,5,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,51,1598,3,3,3,1,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,20,1020,3,2,3,11,2.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,18,721,2,2,2,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,60,459,5,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,54,1615,4,4,4,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,54,2382,5,5,3,57,49.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1431,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,79,2727,5,5,3,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,50,525,5,5,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,40,1130,2,2,4,0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,11,1020,2,4,2,2,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,32,493,2,3,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,64,814,4,4,4,0,3.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,21,628,4,4,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,50,1114,5,2,5,5,28.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,68,228,4,4,4,0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,33,187,5,1,5,4,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,16,1085,4,5,4,0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,2486,2,2,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,27,551,4,4,4,1,4.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,32,913,1,4,1,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,40,677,4,5,4,13,14.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,2609,4,4,5,2,7.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,38,985,5,5,5,0,9.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,52,803,3,1,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,55,2207,4,4,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,34,693,2,5,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,31,1900,5,5,5,0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,24,3552,2,4,2,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,30,666,3,4,3,0,27.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,62,695,2,2,4,100,91.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,53,235,3,5,3,64,93.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,33,1034,5,4,5,26,21.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,40,946,5,3,5,3,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,47,1199,5,5,2,6,14.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,17,852,3,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,3798,4,4,2,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,41,409,2,4,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,46,846,4,4,4,0,23.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,52,1514,2,4,2,100,64.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,60,724,3,3,3,2,8.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,125,5,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,48,3465,5,4,3,10,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,58,612,3,3,3,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,37,304,3,5,3,7,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,72,1797,4,3,4,26,30.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,2116,4,4,4,24,12.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,265,3,4,4,209,224.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,472,2,4,2,244,239.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,36,1452,2,4,2,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,38,67,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,1389,5,5,3,25,7.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,67,255,5,5,1,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,36,370,4,3,4,8,6.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,3571,4,3,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,18,489,3,3,3,0,6.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,58,455,3,3,3,64,62.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,1024,2,2,1,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,39,546,4,2,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,48,1246,4,4,4,19,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,38,3529,4,4,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,64,1609,2,2,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,377,5,5,5,4,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,2139,2,2,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,30,2679,4,5,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,43,1165,1,1,4,2,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,61,737,4,4,4,44,53.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,56,2509,3,3,5,27,36.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,23,1013,4,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,43,456,4,4,3,19,15.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,27,654,2,4,2,25,16.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,34,1237,3,5,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,19,583,1,3,1,89,79.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,31,2528,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,3284,4,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,41,1208,4,5,4,11,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,47,1589,3,3,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,52,417,2,4,2,0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,70,240,4,4,4,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,17,671,3,1,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,30,433,3,3,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,55,451,2,3,2,16,7.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,78,432,4,3,2,362,371.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,16,493,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1076,5,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,59,3635,5,4,4,4,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,309,3,4,3,58,71.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,483,2,2,4,26,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,56,2172,4,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15,1813,2,4,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,69,517,3,1,3,19,2.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,61,3565,2,2,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,2840,4,4,5,5,2.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,52,833,4,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,37,3962,5,5,5,0,14.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,34,1121,4,4,4,51,56.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1345,5,5,3,0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,2075,2,2,4,0,31.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,296,5,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,30,409,4,1,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,50,3353,5,5,3,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,3306,3,3,5,2,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,44,2899,3,3,4,60,30.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,641,2,2,5,10,16.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,32,2717,1,1,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,37,259,2,2,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,3337,4,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,57,1050,2,5,2,3,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,19,226,1,3,1,29,26.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,49,153,2,1,2,33,32.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,38,950,2,4,2,67,51.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,63,449,5,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,42,1766,3,3,2,3,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,56,1903,1,1,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,36,1714,5,5,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,37,3951,1,1,1,45,41.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,46,1189,3,3,3,0,7.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,52,1517,3,5,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,32,912,4,3,4,3,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,16,872,4,5,4,16,28.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,52,3392,3,3,3,5,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,53,808,3,3,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,65,697,3,4,3,0,3.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,67,626,2,2,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1670,2,2,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,55,1730,5,5,4,132,124.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,41,447,5,4,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,74,557,5,5,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,24,546,1,4,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,44,377,5,5,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,49,229,4,4,4,72,75.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1944,5,5,5,2,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,58,3133,4,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,2240,4,4,4,62,60.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,2266,4,4,5,25,27.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,65,1222,2,2,1,4,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,30,2773,4,5,4,65,65.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,40,236,4,3,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,51,937,4,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,31,845,2,3,2,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,63,143,4,5,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,37,266,4,4,4,59,56.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,41,3907,5,5,3,53,51.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,66,2237,4,4,4,0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,12,473,1,4,1,14,44.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,25,550,5,3,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,867,4,4,3,6,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,53,888,1,1,3,33,45.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,50,3520,4,4,2,338,322.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,23,694,5,2,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,72,2241,4,4,4,61,60.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,32,3749,2,3,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,12,1044,1,1,1,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,39,337,3,3,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,36,294,3,3,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,16,331,3,5,3,0,2.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,15,1608,1,2,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,62,308,4,3,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,1749,1,1,2,10,8.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,53,3038,3,4,5,3,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,43,163,3,3,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,63,1216,4,3,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,46,522,5,5,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,35,2176,4,2,4,3,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,54,3475,2,2,1,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,546,5,5,4,55,42.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,23,1635,3,4,3,86,72.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,50,837,3,4,3,23,26.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,31,534,4,4,4,72,71.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,49,337,3,5,3,44,34.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,47,738,3,3,3,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,35,463,3,3,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,240,1,1,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,34,1008,2,2,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,13,677,3,4,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,50,1635,5,5,5,22,16.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,2402,4,5,5,215,221.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,7,977,4,4,4,189,185.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,48,625,3,3,3,68,99.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,60,723,5,5,3,1,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,69,239,2,2,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,2175,4,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,21,3523,4,5,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,42,833,3,3,3,55,39.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,9,611,3,4,3,21,31.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,1894,5,5,3,24,12.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,46,391,3,3,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,34,157,5,3,5,0,30.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,2321,5,5,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,234,4,1,4,724,705.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,26,645,5,3,5,101,98.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,54,416,4,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,58,239,4,3,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,53,258,5,5,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,24,190,2,4,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,69,494,1,1,3,64,70.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,38,516,1,4,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,53,2694,4,4,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,859,2,2,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,1528,5,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,55,2348,4,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,64,1709,2,2,1,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,43,817,5,5,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,1399,3,4,3,10,6.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,68,351,3,3,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,35,397,2,5,2,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,23,992,3,4,3,60,40.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,861,5,5,5,8,1.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,21,399,4,4,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,37,461,1,4,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,77,251,3,3,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,40,569,4,1,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,33,600,3,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,27,3162,5,4,5,0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,40,230,1,1,4,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,191,5,3,4,0,7.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,37,675,5,5,5,0,7.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,58,271,2,2,1,0,6.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,18,430,2,4,2,0,0.0
